,mag_x1,mag_y1,mag_z1,mag_x2,mag_y2,mag_z2,mag_x3,mag_y3,mag_z3,mag_x4,mag_y4,mag_z4,mag_x5,mag_y5,mag_z5,mag_x6,mag_y6,mag_z6,mag_x7,mag_y7,mag_z7,mag_x8,mag_y8,mag_z8,mag_x9,mag_y9,mag_z9,mag_x10,mag_y10,mag_z10,mag_x11,mag_y11,mag_z11,mag_x12,mag_y12,mag_z12,mag_x13,mag_y13,mag_z13,mag_x14,mag_y14,mag_z14,mag_x15,mag_y15,mag_z15,mat1,mat2,mat3,mat4,mat5,mat6,mat7,mat8,mat9,mat10,mat11,mat12,mat13,mat14,mat15,mat16,mat17,mat18,mat19,mat20,mat1.1,mat2.1,mat3.1,mat4.1,mat5.1,mat6.1,mat7.1,mat8.1,mat9.1,mat10.1,mat11.1,mat12.1,mat13.1,mat14.1,mat15.1,mat16.1,mat17.1,mat18.1,mat19.1,mat20.1,mat1.2,mat2.2,mat3.2,mat4.2,mat5.2,mat6.2,mat7.2,mat8.2,mat9.2,mat10.2,mat11.2,mat12.2,mat13.2,mat14.2,mat15.2,mat16.2,mat17.2,mat18.2,mat19.2,mat20.2,mat1.3,mat2.3,mat3.3,mat4.3,mat5.3,mat6.3,mat7.3,mat8.3,mat9.3,mat10.3,mat11.3,mat12.3,mat13.3,mat14.3,mat15.3,mat16.3,mat17.3,mat18.3,mat19.3,mat20.3,mat1.4,mat2.4,mat3.4,mat4.4,mat5.4,mat6.4,mat7.4,mat8.4,mat9.4,mat10.4,mat11.4,mat12.4,mat13.4,mat14.4,mat15.4,mat16.4,mat17.4,mat18.4,mat19.4,mat20.4,mat1.5,mat2.5,mat3.5,mat4.5,mat5.5,mat6.5,mat7.5,mat8.5,mat9.5,mat10.5,mat11.5,mat12.5,mat13.5,mat14.5,mat15.5,mat16.5,mat17.5,mat18.5,mat19.5,mat20.5,mat1.6,mat2.6,mat3.6,mat4.6,mat5.6,mat6.6,mat7.6,mat8.6,mat9.6,mat10.6,mat11.6,mat12.6,mat13.6,mat14.6,mat15.6,mat16.6,mat17.6,mat18.6,mat19.6,mat20.6,mat1.7,mat2.7,mat3.7,mat4.7,mat5.7,mat6.7,mat7.7,mat8.7,mat9.7,mat10.7,mat11.7,mat12.7,mat13.7,mat14.7,mat15.7,mat16.7,mat17.7,mat18.7,mat19.7,mat20.7,mat1.8,mat2.8,mat3.8,mat4.8,mat5.8,mat6.8,mat7.8,mat8.8,mat9.8,mat10.8,mat11.8,mat12.8,mat13.8,mat14.8,mat15.8,mat16.8,mat17.8,mat18.8,mat19.8,mat20.8,mat1.9,mat2.9,mat3.9,mat4.9,mat5.9,mat6.9,mat7.9,mat8.9,mat9.9,mat10.9,mat11.9,mat12.9,mat13.9,mat14.9,mat15.9,mat16.9,mat17.9,mat18.9,mat19.9,mat20.9,mat1.10,mat2.10,mat3.10,mat4.10,mat5.10,mat6.10,mat7.10,mat8.10,mat9.10,mat10.10,mat11.10,mat12.10,mat13.10,mat14.10,mat15.10,mat16.10,mat17.10,mat18.10,mat19.10,mat20.10,mat1.11,mat2.11,mat3.11,mat4.11,mat5.11,mat6.11,mat7.11,mat8.11,mat9.11,mat10.11,mat11.11,mat12.11,mat13.11,mat14.11,mat15.11,mat16.11,mat17.11,mat18.11,mat19.11,mat20.11,servo_1,servo_2,servo_3,servo_4,servo_5,servo_6,servo_7,servo_8,heavy,light,rigid,soft,rough,smooth,orient
1825,-26,-22,57,-65,16,0,24,3,-27,2,-23,37,3,-100,-6,18,29,6,0,0,0,0,0,0,0,0,0,-40,7,54,1,-2,128,-13,48,-75,-6,27,60,3,-75,-16,-3,6,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,9,1,1,7,2,0,0,146,77,15,18,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,97,10,7,10,0,0,0,0,0,1,10,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,1,15,0,0,0,0,0,1,0,0,0,29,1,0,2,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1826,-26,-23,56,-63,16,0,24,1,-25,0,-21,38,4,-100,-8,18,28,6,0,0,0,0,0,0,0,0,0,-40,8,53,2,-1,129,-14,49,-71,-6,27,57,5,-74,-16,-2,5,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,9,1,1,7,2,0,0,146,77,15,18,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,97,10,7,10,0,0,0,0,0,1,10,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,1,13,0,0,0,0,0,1,0,0,0,29,1,0,2,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1827,-26,-22,57,-62,19,0,24,3,-26,2,-19,38,3,-101,-8,18,27,4,0,0,0,0,0,0,0,0,0,-39,8,54,-1,-1,127,-15,49,-69,-6,27,55,7,-72,-14,-1,3,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,9,1,1,7,2,0,0,146,77,15,18,0,1,0,0,2,0,0,1,0,0,0,0,2,0,0,0,97,10,7,10,0,0,0,0,0,1,10,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,28,1,0,2,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1828,-26,-23,58,-62,18,0,24,5,-30,2,-20,36,2,-103,-7,18,30,6,0,0,0,0,0,0,0,0,0,-41,8,56,-1,-1,126,-16,49,-66,-8,29,53,7,-70,-13,-1,3,-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,9,1,1,7,2,0,0,146,77,15,18,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,97,10,7,10,0,0,0,0,0,1,11,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,27,1,0,2,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1829,-26,-22,58,-63,19,0,24,4,-28,1,-18,36,2,-104,-8,20,28,6,0,0,0,0,0,0,0,0,0,-42,10,57,-1,-1,127,-19,50,-65,-7,29,54,3,-71,-12,2,4,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,9,1,1,7,2,0,0,146,76,15,18,1,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,97,10,7,10,0,0,0,0,0,1,10,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,26,1,0,2,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1830,-25,-21,59,-65,19,0,24,6,-28,0,-17,34,1,-107,-6,23,26,8,0,0,0,0,0,0,0,0,0,-45,11,59,-1,-2,127,-19,51,-65,-7,29,51,5,-70,-13,2,4,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,9,1,1,7,2,0,0,146,76,15,17,1,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,97,10,7,10,0,0,0,0,0,2,10,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,25,0,0,2,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1831,-24,-20,56,-68,19,0,24,5,-31,0,-15,39,0,-108,-6,24,27,7,0,0,0,0,0,0,0,0,0,-46,11,60,0,-2,128,-17,50,-61,-8,30,50,5,-69,-12,1,3,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,9,1,1,7,2,0,0,146,76,15,18,1,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,96,10,7,10,0,0,0,0,0,2,10,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,23,0,0,2,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1832,-24,-19,57,-68,19,0,25,6,-31,-1,-17,39,0,-109,-5,25,27,6,0,0,0,0,0,0,0,0,0,-46,10,60,0,-3,130,-16,49,-65,-6,31,52,5,-68,-10,2,4,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,9,1,1,7,2,0,0,146,76,15,18,1,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,96,10,7,10,0,0,0,0,0,2,10,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,22,0,0,1,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1833,-25,-19,57,-69,18,0,25,5,-32,-2,-18,39,0,-107,-8,24,27,8,0,0,0,0,0,0,0,0,0,-46,10,60,1,-2,131,-15,49,-67,-6,31,52,4,-69,-13,0,4,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,9,1,1,7,2,0,0,146,76,15,18,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,96,10,7,10,0,0,0,0,0,2,10,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1834,-25,-19,56,-69,17,0,25,5,-31,-3,-17,42,-1,-104,-10,23,26,4,0,0,0,0,0,0,0,0,0,-45,10,62,1,-2,132,-14,48,-70,-6,30,53,4,-71,-12,1,5,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,9,0,1,7,2,0,0,146,77,15,18,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,96,10,7,10,0,0,0,0,0,1,10,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1835,-23,-20,57,-68,14,0,25,6,-30,-3,-18,41,1,-104,-8,23,28,5,0,0,0,0,0,0,0,0,0,-45,9,62,1,-2,130,-11,46,-70,-5,29,53,7,-72,-13,1,7,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,9,0,1,7,2,0,0,146,77,15,18,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,95,10,7,10,0,0,0,0,0,1,11,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1836,-23,-19,57,-69,13,0,24,6,-32,-3,-19,42,1,-102,-10,20,29,4,0,0,0,0,0,0,0,0,0,-44,9,60,0,-2,130,-11,45,-66,-4,29,51,6,-72,-12,1,7,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,9,0,1,7,2,0,0,146,77,15,18,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,94,10,7,9,0,0,0,0,0,1,10,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1837,-26,-18,60,-67,11,0,25,5,-29,-1,-20,41,3,-102,-9,21,30,8,0,0,0,0,0,0,0,0,0,-44,11,55,-2,-1,130,-12,45,-68,-4,28,56,5,-72,-12,1,5,-21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,9,0,1,7,2,0,0,146,76,15,18,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,94,10,7,9,0,0,0,0,0,1,10,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1838,-25,-19,61,-68,12,0,24,4,-29,-1,-21,40,2,-101,-9,20,29,9,0,0,0,0,0,0,0,0,0,-44,11,56,-5,-1,129,-12,46,-66,-4,27,55,4,-73,-13,1,5,-22,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,8,9,1,1,8,2,0,0,147,76,15,18,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,93,10,7,9,0,0,0,0,0,1,10,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1839,-23,-22,61,-67,12,0,24,4,-30,0,-22,41,1,-102,-7,19,32,8,0,0,0,0,0,0,0,0,0,-43,11,58,-5,0,130,-11,46,-67,-4,26,52,2,-73,-11,2,6,-25,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,8,9,1,1,7,2,0,0,147,75,15,18,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,93,10,7,9,0,0,0,0,0,1,10,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,2,0,0,0,0,0,1,11,0,0,0,0,0,0,1,0,1,9,0,0,0,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1840,-23,-21,61,-67,13,0,26,3,-30,1,-23,41,2,-103,-7,21,29,11,0,0,0,0,0,0,0,0,0,-42,12,55,-4,2,127,-11,46,-63,-4,28,53,0,-72,-13,1,7,-27,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,9,1,1,7,2,0,0,147,75,15,18,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,93,10,7,9,0,0,0,0,0,1,10,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,2,0,0,0,0,0,1,10,0,0,0,0,0,0,1,0,1,9,0,0,0,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1841,-24,-19,62,-67,14,0,26,0,-30,2,-24,40,0,-103,-7,19,29,8,0,0,0,0,0,0,0,0,0,-41,12,57,-4,3,127,-12,46,-65,-3,28,51,-1,-72,-13,0,5,-27,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,8,9,1,1,7,2,0,0,147,75,15,18,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,93,10,7,8,0,0,0,0,0,1,10,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,3,0,0,0,0,0,1,11,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1842,-24,-21,61,-67,16,0,27,0,-29,3,-23,38,0,-104,-6,21,29,10,0,0,0,0,0,0,0,0,0,-40,10,58,-6,4,126,-11,47,-67,-2,27,54,-3,-72,-14,0,5,-27,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,8,9,1,1,7,2,0,0,146,74,15,18,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,92,10,7,8,0,0,0,0,0,1,10,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,3,0,0,0,0,0,1,11,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1843,-22,-21,62,-68,18,0,26,1,-30,1,-23,40,-1,-104,-8,21,30,8,0,0,0,0,0,0,0,0,0,-39,8,61,-5,4,128,-12,49,-67,-3,28,53,-1,-71,-15,0,7,-29,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,8,9,1,1,7,2,0,0,146,74,15,18,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,92,10,7,8,0,0,0,0,0,1,11,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,3,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
